,ESI,Latitude,Longitude,Date,StationTriplet
12432,0.715,32.40392,-86.89137,2014-01-08,2176:AL:SCAN
12433,-1.534,34.43333,-86.68333,2014-01-08,2056:AL:SCAN
12434,0.197,34.17973,-87.45618,2014-01-08,2179:AL:SCAN
12435,0.93,32.43455,-85.74802,2014-01-08,2115:AL:SCAN
12436,-1.046,33.33168,-85.51818,2014-01-08,2175:AL:SCAN
12437,0.06,34.9,-86.53333,2014-01-08,2053:AL:SCAN
12438,0.449,34.78333,-86.55,2014-01-15,2057:AL:SCAN
12439,-0.33,34.89375,-86.60236,2014-01-15,2078:AL:SCAN
12440,-0.007,32.28393,-86.05253,2014-01-15,2177:AL:SCAN
12441,0.147,34.19492,-86.79897,2014-01-15,2113:AL:SCAN
12442,-0.267,33.10768,-88.31003,2014-01-15,2174:AL:SCAN
12443,-0.023,34.4448,-86.16557,2014-01-15,2055:AL:SCAN
12444,0.017,34.81982,-87.98685,2014-01-15,2173:AL:SCAN
12445,0.601,30.5238,-87.69797,2014-01-15,2180:AL:SCAN
12446,-0.648,32.608,-88.19743,2014-01-15,2114:AL:SCAN
12447,0.058,32.41222,-85.91028,2014-01-15,2178:AL:SCAN
12448,0.202,31.10923,-87.55277,2014-01-15,2181:AL:SCAN
12449,-0.261,31.01912,-85.03693,2014-01-15,2182:AL:SCAN
12450,0.796,32.40392,-86.89137,2014-01-15,2176:AL:SCAN
12451,-0.305,34.43333,-86.68333,2014-01-15,2056:AL:SCAN
12452,0.081,34.17973,-87.45618,2014-01-15,2179:AL:SCAN
12453,0.138,32.43455,-85.74802,2014-01-15,2115:AL:SCAN
12454,-0.139,33.33168,-85.51818,2014-01-15,2175:AL:SCAN
12455,0.354,34.9,-86.53333,2014-01-15,2053:AL:SCAN
12456,-0.346,34.78333,-86.55,2014-01-22,2057:AL:SCAN
12457,-0.418,34.89375,-86.60236,2014-01-22,2078:AL:SCAN
12458,-0.774,32.28393,-86.05253,2014-01-22,2177:AL:SCAN
12459,-0.359,34.19492,-86.79897,2014-01-22,2113:AL:SCAN
12460,-0.263,33.10768,-88.31003,2014-01-22,2174:AL:SCAN
12461,-0.16,34.4448,-86.16557,2014-01-22,2055:AL:SCAN
12462,-0.109,34.81982,-87.98685,2014-01-22,2173:AL:SCAN
12463,-0.457,30.5238,-87.69797,2014-01-22,2180:AL:SCAN
12464,-0.975,32.608,-88.19743,2014-01-22,2114:AL:SCAN
12465,-0.424,32.41222,-85.91028,2014-01-22,2178:AL:SCAN
12466,-1.038,31.10923,-87.55277,2014-01-22,2181:AL:SCAN
12467,-0.182,31.01912,-85.03693,2014-01-22,2182:AL:SCAN
12468,0.376,32.40392,-86.89137,2014-01-22,2176:AL:SCAN
12469,-0.581,34.43333,-86.68333,2014-01-22,2056:AL:SCAN
12470,-0.003,34.17973,-87.45618,2014-01-22,2179:AL:SCAN
12471,0.061,32.43455,-85.74802,2014-01-22,2115:AL:SCAN
12472,-0.459,33.33168,-85.51818,2014-01-22,2175:AL:SCAN
12473,-0.723,34.9,-86.53333,2014-01-22,2053:AL:SCAN
12474,0.505,34.78333,-86.55,2014-01-29,2057:AL:SCAN
12475,0.166,34.89375,-86.60236,2014-01-29,2078:AL:SCAN
12476,-1.781,32.28393,-86.05253,2014-01-29,2177:AL:SCAN
12477,1.051,34.19492,-86.79897,2014-01-29,2113:AL:SCAN
12478,0.409,33.10768,-88.31003,2014-01-29,2174:AL:SCAN
12479,0.39,34.4448,-86.16557,2014-01-29,2055:AL:SCAN
12480,-0.42,34.81982,-87.98685,2014-01-29,2173:AL:SCAN
12481,0.372,30.5238,-87.69797,2014-01-29,2180:AL:SCAN
12482,-0.365,32.608,-88.19743,2014-01-29,2114:AL:SCAN
12483,1.216,32.41222,-85.91028,2014-01-29,2178:AL:SCAN
12484,-0.337,31.10923,-87.55277,2014-01-29,2181:AL:SCAN
12485,-0.073,31.01912,-85.03693,2014-01-29,2182:AL:SCAN
12486,0.327,32.40392,-86.89137,2014-01-29,2176:AL:SCAN
12487,1.121,34.43333,-86.68333,2014-01-29,2056:AL:SCAN
12488,1.31,34.17973,-87.45618,2014-01-29,2179:AL:SCAN
12489,1.565,32.43455,-85.74802,2014-01-29,2115:AL:SCAN
12490,1.362,33.33168,-85.51818,2014-01-29,2175:AL:SCAN
12491,0.446,34.9,-86.53333,2014-01-29,2053:AL:SCAN
12492,0.317,34.78333,-86.55,2014-02-05,2057:AL:SCAN
12493,0.607,34.89375,-86.60236,2014-02-05,2078:AL:SCAN
12494,3.322,32.28393,-86.05253,2014-02-05,2177:AL:SCAN
12495,-0.315,34.19492,-86.79897,2014-02-05,2113:AL:SCAN
12496,-0.263,33.10768,-88.31003,2014-02-05,2174:AL:SCAN
12497,1.592,34.4448,-86.16557,2014-02-05,2055:AL:SCAN
12498,1.625,34.81982,-87.98685,2014-02-05,2173:AL:SCAN
12499,2.596,30.5238,-87.69797,2014-02-05,2180:AL:SCAN
12500,0.622,32.608,-88.19743,2014-02-05,2114:AL:SCAN
12501,3.228,32.41222,-85.91028,2014-02-05,2178:AL:SCAN
12502,1.386,31.10923,-87.55277,2014-02-05,2181:AL:SCAN
12503,2.645,31.01912,-85.03693,2014-02-05,2182:AL:SCAN
12504,1.832,32.40392,-86.89137,2014-02-05,2176:AL:SCAN
12505,0.652,34.43333,-86.68333,2014-02-05,2056:AL:SCAN
12506,1.039,34.17973,-87.45618,2014-02-05,2179:AL:SCAN
12509,-0.599,34.9,-86.53333,2014-02-05,2053:AL:SCAN
12510,2.89,34.78333,-86.55,2014-02-12,2057:AL:SCAN
12512,0.246,32.28393,-86.05253,2014-02-12,2177:AL:SCAN
12514,2.656,33.10768,-88.31003,2014-02-12,2174:AL:SCAN
12517,2.271,30.5238,-87.69797,2014-02-12,2180:AL:SCAN
12519,-0.318,32.41222,-85.91028,2014-02-12,2178:AL:SCAN
12520,-0.114,31.10923,-87.55277,2014-02-12,2181:AL:SCAN
12521,0.996,31.01912,-85.03693,2014-02-12,2182:AL:SCAN
12523,2.477,34.43333,-86.68333,2014-02-12,2056:AL:SCAN
12525,-0.244,32.43455,-85.74802,2014-02-12,2115:AL:SCAN
12526,2.051,33.33168,-85.51818,2014-02-12,2175:AL:SCAN
12528,-0.441,34.78333,-86.55,2014-02-19,2057:AL:SCAN
12529,-0.364,34.89375,-86.60236,2014-02-19,2078:AL:SCAN
12530,-0.001,32.28393,-86.05253,2014-02-19,2177:AL:SCAN
12531,-0.189,34.19492,-86.79897,2014-02-19,2113:AL:SCAN
12532,1.572,33.10768,-88.31003,2014-02-19,2174:AL:SCAN
12533,0.204,34.4448,-86.16557,2014-02-19,2055:AL:SCAN
12534,1.787,34.81982,-87.98685,2014-02-19,2173:AL:SCAN
12535,1.039,30.5238,-87.69797,2014-02-19,2180:AL:SCAN
12536,1.404,32.608,-88.19743,2014-02-19,2114:AL:SCAN
12537,0.251,32.41222,-85.91028,2014-02-19,2178:AL:SCAN
12538,0.365,31.10923,-87.55277,2014-02-19,2181:AL:SCAN
12539,0.716,31.01912,-85.03693,2014-02-19,2182:AL:SCAN
12540,1.365,32.40392,-86.89137,2014-02-19,2176:AL:SCAN
12541,-0.391,34.43333,-86.68333,2014-02-19,2056:AL:SCAN
12542,1.234,34.17973,-87.45618,2014-02-19,2179:AL:SCAN
12543,0.599,32.43455,-85.74802,2014-02-19,2115:AL:SCAN
12544,0.469,33.33168,-85.51818,2014-02-19,2175:AL:SCAN
12545,-0.368,34.9,-86.53333,2014-02-19,2053:AL:SCAN
12546,-0.536,34.78333,-86.55,2014-02-26,2057:AL:SCAN
12547,-0.45,34.89375,-86.60236,2014-02-26,2078:AL:SCAN
12548,-0.862,32.28393,-86.05253,2014-02-26,2177:AL:SCAN
12549,-0.512,34.19492,-86.79897,2014-02-26,2113:AL:SCAN
12550,-0.652,33.10768,-88.31003,2014-02-26,2174:AL:SCAN
12551,-0.618,34.4448,-86.16557,2014-02-26,2055:AL:SCAN
12552,-0.228,34.81982,-87.98685,2014-02-26,2173:AL:SCAN
12553,-2.712,30.5238,-87.69797,2014-02-26,2180:AL:SCAN
12554,1.246,32.608,-88.19743,2014-02-26,2114:AL:SCAN
12555,-1.423,32.41222,-85.91028,2014-02-26,2178:AL:SCAN
12556,-0.109,31.10923,-87.55277,2014-02-26,2181:AL:SCAN
12557,0.89,31.01912,-85.03693,2014-02-26,2182:AL:SCAN
12558,-0.631,32.40392,-86.89137,2014-02-26,2176:AL:SCAN
12559,-0.485,34.43333,-86.68333,2014-02-26,2056:AL:SCAN
12560,-0.546,34.17973,-87.45618,2014-02-26,2179:AL:SCAN
12561,-1.365,32.43455,-85.74802,2014-02-26,2115:AL:SCAN
12562,-0.585,33.33168,-85.51818,2014-02-26,2175:AL:SCAN
12563,-1.115,34.9,-86.53333,2014-02-26,2053:AL:SCAN
12564,1.257,34.78333,-86.55,2014-03-05,2057:AL:SCAN
12565,1.425,34.89375,-86.60236,2014-03-05,2078:AL:SCAN
12566,-0.195,32.28393,-86.05253,2014-03-05,2177:AL:SCAN
12567,1.037,34.19492,-86.79897,2014-03-05,2113:AL:SCAN
12568,1.317,33.10768,-88.31003,2014-03-05,2174:AL:SCAN
12569,0.415,34.4448,-86.16557,2014-03-05,2055:AL:SCAN
12570,2.059,34.81982,-87.98685,2014-03-05,2173:AL:SCAN
12571,1.335,30.5238,-87.69797,2014-03-05,2180:AL:SCAN
12572,2.135,32.608,-88.19743,2014-03-05,2114:AL:SCAN
12573,0.081,32.41222,-85.91028,2014-03-05,2178:AL:SCAN
12574,0.261,31.10923,-87.55277,2014-03-05,2181:AL:SCAN
12575,1.894,31.01912,-85.03693,2014-03-05,2182:AL:SCAN
12576,-0.42,32.40392,-86.89137,2014-03-05,2176:AL:SCAN
12577,0.966,34.43333,-86.68333,2014-03-05,2056:AL:SCAN
12578,0.642,34.17973,-87.45618,2014-03-05,2179:AL:SCAN
12579,0.024,32.43455,-85.74802,2014-03-05,2115:AL:SCAN
12580,-0.068,33.33168,-85.51818,2014-03-05,2175:AL:SCAN
12581,0.733,34.9,-86.53333,2014-03-05,2053:AL:SCAN
12582,0.777,34.78333,-86.55,2014-03-12,2057:AL:SCAN
12583,0.098,34.89375,-86.60236,2014-03-12,2078:AL:SCAN
12584,0.457,32.28393,-86.05253,2014-03-12,2177:AL:SCAN
12585,0.35,34.19492,-86.79897,2014-03-12,2113:AL:SCAN
12586,1.292,33.10768,-88.31003,2014-03-12,2174:AL:SCAN
12587,-0.031,34.4448,-86.16557,2014-03-12,2055:AL:SCAN
12588,0.895,34.81982,-87.98685,2014-03-12,2173:AL:SCAN
12589,1.666,30.5238,-87.69797,2014-03-12,2180:AL:SCAN
12590,1.206,32.608,-88.19743,2014-03-12,2114:AL:SCAN
12591,1.096,32.41222,-85.91028,2014-03-12,2178:AL:SCAN
12592,-0.006,31.10923,-87.55277,2014-03-12,2181:AL:SCAN
12593,1.362,31.01912,-85.03693,2014-03-12,2182:AL:SCAN
12594,1.251,32.40392,-86.89137,2014-03-12,2176:AL:SCAN
12595,0.086,34.43333,-86.68333,2014-03-12,2056:AL:SCAN
12596,0.822,34.17973,-87.45618,2014-03-12,2179:AL:SCAN
12597,1.041,32.43455,-85.74802,2014-03-12,2115:AL:SCAN
12598,-0.553,33.33168,-85.51818,2014-03-12,2175:AL:SCAN
12599,-0.492,34.9,-86.53333,2014-03-12,2053:AL:SCAN
12600,0.325,34.78333,-86.55,2014-03-19,2057:AL:SCAN
12601,-0.121,34.89375,-86.60236,2014-03-19,2078:AL:SCAN
12602,0.616,32.28393,-86.05253,2014-03-19,2177:AL:SCAN
12603,0.317,34.19492,-86.79897,2014-03-19,2113:AL:SCAN
12604,0.845,33.10768,-88.31003,2014-03-19,2174:AL:SCAN
12605,0.422,34.4448,-86.16557,2014-03-19,2055:AL:SCAN
12606,1.206,34.81982,-87.98685,2014-03-19,2173:AL:SCAN
12607,0.123,30.5238,-87.69797,2014-03-19,2180:AL:SCAN
12608,0.759,32.608,-88.19743,2014-03-19,2114:AL:SCAN
12609,0.677,32.41222,-85.91028,2014-03-19,2178:AL:SCAN
12610,1.688,31.10923,-87.55277,2014-03-19,2181:AL:SCAN
12611,-0.145,31.01912,-85.03693,2014-03-19,2182:AL:SCAN
12612,0.631,32.40392,-86.89137,2014-03-19,2176:AL:SCAN
12613,0.323,34.43333,-86.68333,2014-03-19,2056:AL:SCAN
12614,1.029,34.17973,-87.45618,2014-03-19,2179:AL:SCAN
12615,0.704,32.43455,-85.74802,2014-03-19,2115:AL:SCAN
12616,0.171,33.33168,-85.51818,2014-03-19,2175:AL:SCAN
12617,-0.448,34.9,-86.53333,2014-03-19,2053:AL:SCAN
12618,0.147,34.78333,-86.55,2014-03-26,2057:AL:SCAN
12619,0.002,34.89375,-86.60236,2014-03-26,2078:AL:SCAN
12620,1.579,32.28393,-86.05253,2014-03-26,2177:AL:SCAN
12621,0.407,34.19492,-86.79897,2014-03-26,2113:AL:SCAN
12622,0.737,33.10768,-88.31003,2014-03-26,2174:AL:SCAN
12624,0.652,34.81982,-87.98685,2014-03-26,2173:AL:SCAN
12625,0.626,30.5238,-87.69797,2014-03-26,2180:AL:SCAN
12626,0.387,32.608,-88.19743,2014-03-26,2114:AL:SCAN
12627,1.478,32.41222,-85.91028,2014-03-26,2178:AL:SCAN
12628,0.477,31.10923,-87.55277,2014-03-26,2181:AL:SCAN
12629,0.996,31.01912,-85.03693,2014-03-26,2182:AL:SCAN
12630,0.937,32.40392,-86.89137,2014-03-26,2176:AL:SCAN
12631,0.3,34.43333,-86.68333,2014-03-26,2056:AL:SCAN
12632,0.589,34.17973,-87.45618,2014-03-26,2179:AL:SCAN
12633,1.737,32.43455,-85.74802,2014-03-26,2115:AL:SCAN
12634,0.991,33.33168,-85.51818,2014-03-26,2175:AL:SCAN
12635,-0.188,34.9,-86.53333,2014-03-26,2053:AL:SCAN
12636,0.544,34.78333,-86.55,2014-04-02,2057:AL:SCAN
12637,0.124,34.89375,-86.60236,2014-04-02,2078:AL:SCAN
12638,0.865,32.28393,-86.05253,2014-04-02,2177:AL:SCAN
12639,0.381,34.19492,-86.79897,2014-04-02,2113:AL:SCAN
12640,0.665,33.10768,-88.31003,2014-04-02,2174:AL:SCAN
12642,0.272,34.81982,-87.98685,2014-04-02,2173:AL:SCAN
12643,1.964,30.5238,-87.69797,2014-04-02,2180:AL:SCAN
12644,0.326,32.608,-88.19743,2014-04-02,2114:AL:SCAN
12645,0.971,32.41222,-85.91028,2014-04-02,2178:AL:SCAN
12646,0.584,31.10923,-87.55277,2014-04-02,2181:AL:SCAN
12647,0.145,31.01912,-85.03693,2014-04-02,2182:AL:SCAN
12648,0.51,32.40392,-86.89137,2014-04-02,2176:AL:SCAN
12649,0.506,34.43333,-86.68333,2014-04-02,2056:AL:SCAN
12650,0.494,34.17973,-87.45618,2014-04-02,2179:AL:SCAN
12651,0.477,32.43455,-85.74802,2014-04-02,2115:AL:SCAN
12652,-0.708,33.33168,-85.51818,2014-04-02,2175:AL:SCAN
12653,-0.148,34.9,-86.53333,2014-04-02,2053:AL:SCAN
12654,1.884,34.78333,-86.55,2014-04-09,2057:AL:SCAN
12655,1.882,34.89375,-86.60236,2014-04-09,2078:AL:SCAN
12656,1.006,32.28393,-86.05253,2014-04-09,2177:AL:SCAN
12658,1.637,33.10768,-88.31003,2014-04-09,2174:AL:SCAN
12660,2.188,34.81982,-87.98685,2014-04-09,2173:AL:SCAN
12661,0.603,30.5238,-87.69797,2014-04-09,2180:AL:SCAN
12662,0.546,32.608,-88.19743,2014-04-09,2114:AL:SCAN
12663,1.633,32.41222,-85.91028,2014-04-09,2178:AL:SCAN
12664,1.063,31.10923,-87.55277,2014-04-09,2181:AL:SCAN
12665,1.129,31.01912,-85.03693,2014-04-09,2182:AL:SCAN
12666,-0.656,32.40392,-86.89137,2014-04-09,2176:AL:SCAN
12667,1.267,34.43333,-86.68333,2014-04-09,2056:AL:SCAN
12668,2.031,34.17973,-87.45618,2014-04-09,2179:AL:SCAN
12669,0.626,32.43455,-85.74802,2014-04-09,2115:AL:SCAN
12670,0.25,33.33168,-85.51818,2014-04-09,2175:AL:SCAN
12671,1.625,34.9,-86.53333,2014-04-09,2053:AL:SCAN
12672,0.101,34.78333,-86.55,2014-04-16,2057:AL:SCAN
12673,0.779,34.89375,-86.60236,2014-04-16,2078:AL:SCAN
12674,0.723,32.28393,-86.05253,2014-04-16,2177:AL:SCAN
12675,0.318,34.19492,-86.79897,2014-04-16,2113:AL:SCAN
12676,1.538,33.10768,-88.31003,2014-04-16,2174:AL:SCAN
12677,1.904,34.4448,-86.16557,2014-04-16,2055:AL:SCAN
12678,1.454,34.81982,-87.98685,2014-04-16,2173:AL:SCAN
12679,1.075,30.5238,-87.69797,2014-04-16,2180:AL:SCAN
12680,0.988,32.608,-88.19743,2014-04-16,2114:AL:SCAN
12681,0.758,32.41222,-85.91028,2014-04-16,2178:AL:SCAN
12682,0.47,31.10923,-87.55277,2014-04-16,2181:AL:SCAN
12683,1.735,31.01912,-85.03693,2014-04-16,2182:AL:SCAN
12684,-1.256,32.40392,-86.89137,2014-04-16,2176:AL:SCAN
12685,-0.371,34.43333,-86.68333,2014-04-16,2056:AL:SCAN
12686,0.671,34.17973,-87.45618,2014-04-16,2179:AL:SCAN
12687,0.154,32.43455,-85.74802,2014-04-16,2115:AL:SCAN
12688,2.287,33.33168,-85.51818,2014-04-16,2175:AL:SCAN
12689,0.97,34.9,-86.53333,2014-04-16,2053:AL:SCAN
12690,0.381,34.78333,-86.55,2014-04-23,2057:AL:SCAN
12691,0.724,34.89375,-86.60236,2014-04-23,2078:AL:SCAN
12692,0.649,32.28393,-86.05253,2014-04-23,2177:AL:SCAN
12693,1.09,34.19492,-86.79897,2014-04-23,2113:AL:SCAN
12694,0.25,33.10768,-88.31003,2014-04-23,2174:AL:SCAN
12695,1.931,34.4448,-86.16557,2014-04-23,2055:AL:SCAN
12696,1.065,34.81982,-87.98685,2014-04-23,2173:AL:SCAN
12697,0.944,30.5238,-87.69797,2014-04-23,2180:AL:SCAN
12698,-0.588,32.608,-88.19743,2014-04-23,2114:AL:SCAN
12699,0.629,32.41222,-85.91028,2014-04-23,2178:AL:SCAN
12700,0.048,31.10923,-87.55277,2014-04-23,2181:AL:SCAN
12701,2.142,31.01912,-85.03693,2014-04-23,2182:AL:SCAN
12702,0.598,32.40392,-86.89137,2014-04-23,2176:AL:SCAN
12703,-0.086,34.43333,-86.68333,2014-04-23,2056:AL:SCAN
12704,-0.459,34.17973,-87.45618,2014-04-23,2179:AL:SCAN
12705,0.62,32.43455,-85.74802,2014-04-23,2115:AL:SCAN
12706,2.96,33.33168,-85.51818,2014-04-23,2175:AL:SCAN
12707,0.378,34.9,-86.53333,2014-04-23,2053:AL:SCAN
12708,-0.417,34.78333,-86.55,2014-04-30,2057:AL:SCAN
12709,0.15,34.89375,-86.60236,2014-04-30,2078:AL:SCAN
12710,-0.246,32.28393,-86.05253,2014-04-30,2177:AL:SCAN
12711,0.27,34.19492,-86.79897,2014-04-30,2113:AL:SCAN
12712,0.068,33.10768,-88.31003,2014-04-30,2174:AL:SCAN
12714,0.186,34.81982,-87.98685,2014-04-30,2173:AL:SCAN
12716,-1.924,32.608,-88.19743,2014-04-30,2114:AL:SCAN
12717,-0.527,32.41222,-85.91028,2014-04-30,2178:AL:SCAN
12718,0.653,31.10923,-87.55277,2014-04-30,2181:AL:SCAN
12719,1.624,31.01912,-85.03693,2014-04-30,2182:AL:SCAN
12720,-0.491,32.40392,-86.89137,2014-04-30,2176:AL:SCAN
12721,0.733,34.43333,-86.68333,2014-04-30,2056:AL:SCAN
12722,0.161,34.17973,-87.45618,2014-04-30,2179:AL:SCAN
12723,-0.684,32.43455,-85.74802,2014-04-30,2115:AL:SCAN
12725,-1.469,34.9,-86.53333,2014-04-30,2053:AL:SCAN
12726,0.062,34.78333,-86.55,2014-05-07,2057:AL:SCAN
12727,-0.056,34.89375,-86.60236,2014-05-07,2078:AL:SCAN
12728,-0.723,32.28393,-86.05253,2014-05-07,2177:AL:SCAN
12729,-0.005,34.19492,-86.79897,2014-05-07,2113:AL:SCAN
12730,0.475,33.10768,-88.31003,2014-05-07,2174:AL:SCAN
12731,-1.889,34.4448,-86.16557,2014-05-07,2055:AL:SCAN
12732,0.093,34.81982,-87.98685,2014-05-07,2173:AL:SCAN
12733,0.545,30.5238,-87.69797,2014-05-07,2180:AL:SCAN
12734,-0.811,32.608,-88.19743,2014-05-07,2114:AL:SCAN
12735,0.559,32.41222,-85.91028,2014-05-07,2178:AL:SCAN
12736,1.36,31.10923,-87.55277,2014-05-07,2181:AL:SCAN
12737,1.441,31.01912,-85.03693,2014-05-07,2182:AL:SCAN
12738,-0.255,32.40392,-86.89137,2014-05-07,2176:AL:SCAN
12739,-0.513,34.43333,-86.68333,2014-05-07,2056:AL:SCAN
12740,-0.9,34.17973,-87.45618,2014-05-07,2179:AL:SCAN
12741,-0.273,32.43455,-85.74802,2014-05-07,2115:AL:SCAN
12742,-0.925,33.33168,-85.51818,2014-05-07,2175:AL:SCAN
12743,0.074,34.9,-86.53333,2014-05-07,2053:AL:SCAN
12744,-1.382,34.78333,-86.55,2014-05-14,2057:AL:SCAN
12745,-0.602,34.89375,-86.60236,2014-05-14,2078:AL:SCAN
12746,-0.568,32.28393,-86.05253,2014-05-14,2177:AL:SCAN
12747,0.669,34.19492,-86.79897,2014-05-14,2113:AL:SCAN
12750,0.881,34.81982,-87.98685,2014-05-14,2173:AL:SCAN
12751,1.573,30.5238,-87.69797,2014-05-14,2180:AL:SCAN
12752,1.183,32.608,-88.19743,2014-05-14,2114:AL:SCAN
12753,-0.394,32.41222,-85.91028,2014-05-14,2178:AL:SCAN
12756,1.302,32.40392,-86.89137,2014-05-14,2176:AL:SCAN
12757,-0.6,34.43333,-86.68333,2014-05-14,2056:AL:SCAN
12758,0.409,34.17973,-87.45618,2014-05-14,2179:AL:SCAN
12759,-0.1,32.43455,-85.74802,2014-05-14,2115:AL:SCAN
12760,-1.092,33.33168,-85.51818,2014-05-14,2175:AL:SCAN
12761,-1.18,34.9,-86.53333,2014-05-14,2053:AL:SCAN
12762,-1.259,34.78333,-86.55,2014-05-21,2057:AL:SCAN
12763,-0.923,34.89375,-86.60236,2014-05-21,2078:AL:SCAN
12764,1.068,32.28393,-86.05253,2014-05-21,2177:AL:SCAN
12765,-0.68,34.19492,-86.79897,2014-05-21,2113:AL:SCAN
12766,-0.603,33.10768,-88.31003,2014-05-21,2174:AL:SCAN
12768,0.429,34.81982,-87.98685,2014-05-21,2173:AL:SCAN
12769,-0.758,30.5238,-87.69797,2014-05-21,2180:AL:SCAN
12770,0.262,32.608,-88.19743,2014-05-21,2114:AL:SCAN
12771,0.56,32.41222,-85.91028,2014-05-21,2178:AL:SCAN
12772,0.202,31.10923,-87.55277,2014-05-21,2181:AL:SCAN
12773,1.012,31.01912,-85.03693,2014-05-21,2182:AL:SCAN
12774,0.903,32.40392,-86.89137,2014-05-21,2176:AL:SCAN
12775,-1.281,34.43333,-86.68333,2014-05-21,2056:AL:SCAN
12776,0.911,34.17973,-87.45618,2014-05-21,2179:AL:SCAN
12777,0.95,32.43455,-85.74802,2014-05-21,2115:AL:SCAN
12779,-0.804,34.9,-86.53333,2014-05-21,2053:AL:SCAN
12780,1.133,34.78333,-86.55,2014-05-28,2057:AL:SCAN
12781,1.042,34.89375,-86.60236,2014-05-28,2078:AL:SCAN
12783,0.395,34.19492,-86.79897,2014-05-28,2113:AL:SCAN
12784,-0.167,33.10768,-88.31003,2014-05-28,2174:AL:SCAN
12785,-0.941,34.4448,-86.16557,2014-05-28,2055:AL:SCAN
12786,1.231,34.81982,-87.98685,2014-05-28,2173:AL:SCAN
12788,-0.066,32.608,-88.19743,2014-05-28,2114:AL:SCAN
12789,0.175,32.41222,-85.91028,2014-05-28,2178:AL:SCAN
12791,0.472,31.01912,-85.03693,2014-05-28,2182:AL:SCAN
12792,-0.533,32.40392,-86.89137,2014-05-28,2176:AL:SCAN
12793,0.284,34.43333,-86.68333,2014-05-28,2056:AL:SCAN
12794,0.06,34.17973,-87.45618,2014-05-28,2179:AL:SCAN
12795,0.257,32.43455,-85.74802,2014-05-28,2115:AL:SCAN
12797,0.715,34.9,-86.53333,2014-05-28,2053:AL:SCAN
12798,-0.305,34.78333,-86.55,2014-06-04,2057:AL:SCAN
12801,1.183,34.19492,-86.79897,2014-06-04,2113:AL:SCAN
12804,0.441,34.81982,-87.98685,2014-06-04,2173:AL:SCAN
12805,0.276,30.5238,-87.69797,2014-06-04,2180:AL:SCAN
12807,2.302,32.41222,-85.91028,2014-06-04,2178:AL:SCAN
12808,0.822,31.10923,-87.55277,2014-06-04,2181:AL:SCAN
12810,1.571,32.40392,-86.89137,2014-06-04,2176:AL:SCAN
12813,2.498,32.43455,-85.74802,2014-06-04,2115:AL:SCAN
12818,-0.333,32.28393,-86.05253,2014-06-11,2177:AL:SCAN
12819,1.385,34.19492,-86.79897,2014-06-11,2113:AL:SCAN
12823,-0.704,30.5238,-87.69797,2014-06-11,2180:AL:SCAN
12824,1.25,32.608,-88.19743,2014-06-11,2114:AL:SCAN
12825,1.299,32.41222,-85.91028,2014-06-11,2178:AL:SCAN
12826,0.994,31.10923,-87.55277,2014-06-11,2181:AL:SCAN
12827,-1.496,31.01912,-85.03693,2014-06-11,2182:AL:SCAN
12828,0.552,32.40392,-86.89137,2014-06-11,2176:AL:SCAN
12831,1.164,32.43455,-85.74802,2014-06-11,2115:AL:SCAN
12833,1.617,34.9,-86.53333,2014-06-11,2053:AL:SCAN
12837,1.112,34.19492,-86.79897,2014-06-18,2113:AL:SCAN
12838,0.209,33.10768,-88.31003,2014-06-18,2174:AL:SCAN
12839,0.743,34.4448,-86.16557,2014-06-18,2055:AL:SCAN
12840,0.716,34.81982,-87.98685,2014-06-18,2173:AL:SCAN
12842,-0.486,32.608,-88.19743,2014-06-18,2114:AL:SCAN
12843,-1.206,32.41222,-85.91028,2014-06-18,2178:AL:SCAN
12844,1.05,31.10923,-87.55277,2014-06-18,2181:AL:SCAN
12845,0.175,31.01912,-85.03693,2014-06-18,2182:AL:SCAN
12848,0.173,34.17973,-87.45618,2014-06-18,2179:AL:SCAN
12849,0.301,32.43455,-85.74802,2014-06-18,2115:AL:SCAN
12850,0.943,33.33168,-85.51818,2014-06-18,2175:AL:SCAN
12851,1.231,34.9,-86.53333,2014-06-18,2053:AL:SCAN
12852,0.743,34.78333,-86.55,2014-06-25,2057:AL:SCAN
12855,1.373,34.19492,-86.79897,2014-06-25,2113:AL:SCAN
12856,0.506,33.10768,-88.31003,2014-06-25,2174:AL:SCAN
12857,2.095,34.4448,-86.16557,2014-06-25,2055:AL:SCAN
12858,1.382,34.81982,-87.98685,2014-06-25,2173:AL:SCAN
12860,1.396,32.608,-88.19743,2014-06-25,2114:AL:SCAN
12861,0.472,32.41222,-85.91028,2014-06-25,2178:AL:SCAN
12863,0.468,31.01912,-85.03693,2014-06-25,2182:AL:SCAN
12864,1.166,32.40392,-86.89137,2014-06-25,2176:AL:SCAN
12865,1.348,34.43333,-86.68333,2014-06-25,2056:AL:SCAN
12867,1.088,32.43455,-85.74802,2014-06-25,2115:AL:SCAN
12870,0.981,34.78333,-86.55,2014-07-02,2057:AL:SCAN
12873,0.642,34.19492,-86.79897,2014-07-02,2113:AL:SCAN
12874,0.973,33.10768,-88.31003,2014-07-02,2174:AL:SCAN
12876,0.428,34.81982,-87.98685,2014-07-02,2173:AL:SCAN
12877,1.411,30.5238,-87.69797,2014-07-02,2180:AL:SCAN
12878,1.143,32.608,-88.19743,2014-07-02,2114:AL:SCAN
