DateTime,Timeseries
5/6/2016 0:00,-0.006200278
5/13/2016 0:00,0.183681324
5/20/2016 0:00,-0.696439445
5/27/2016 0:00,-0.698134303
6/3/2016 0:00,-0.520123899
6/10/2016 0:00,-0.215583324
6/17/2016 0:00,-0.056209933
6/24/2016 0:00,0.471836686
7/1/2016 0:00,0.131307721
7/8/2016 0:00,0.800260127
7/15/2016 0:00,0.625447333
7/22/2016 0:00,-0.086827546
7/29/2016 0:00,0.568249166
8/5/2016 0:00,0.214626834
8/12/2016 0:00,0.389457852
8/19/2016 0:00,0.318350643
8/26/2016 0:00,-0.60157299
9/2/2016 0:00,-0.500366986
9/9/2016 0:00,-0.796453714
9/16/2016 0:00,-1.376709461
9/23/2016 0:00,-1.443026662
9/30/2016 0:00,-1.810866952
10/7/2016 0:00,-1.58616972
10/14/2016 0:00,-1.614436865
10/21/2016 0:00,-1.800933838
10/28/2016 0:00,-0.052738164
11/4/2016 0:00,-0.25562799
11/11/2016 0:00,0.103029199
11/18/2016 0:00,1.459944367
11/25/2016 0:00,1.308099389
12/2/2016 0:00,1.477694392
12/11/2016 0:00,0.987242222
12/18/2016 0:00,1.367682695
12/25/2016 0:00,-0.042653602
1/1/2017 0:00,0.140598983
1/8/2017 0:00,-0.616126537
1/15/2017 0:00,-0.602684379
1/22/2017 0:00,-1.909350038
1/29/2017 0:00,-1.394358993
2/5/2017 0:00,-0.293840677
2/12/2017 0:00,-0.805552721
2/19/2017 0:00,0.132472456
2/26/2017 0:00,0.765492022
3/5/2017 0:00,0.859938204
3/12/2017 0:00,0.625130773
3/19/2017 0:00,0.593571603
3/26/2017 0:00,0.294522345
4/2/2017 0:00,0.370500356
4/9/2017 0:00,0.317340642
4/16/2017 0:00,0.263724357
4/23/2017 0:00,0.053311046
4/30/2017 0:00,-0.541422963
5/7/2017 0:00,-0.887216091
5/14/2017 0:00,-0.361892253
5/21/2017 0:00,1.088768721
5/28/2017 0:00,2.13683033
6/4/2017 0:00,2.359445095
6/11/2017 0:00,2.489217758
6/18/2017 0:00,1.785144806
6/25/2017 0:00,1.588014841
7/2/2017 0:00,2.07183671
7/9/2017 0:00,1.56244421
7/16/2017 0:00,1.995624304
7/23/2017 0:00,2.226465225
7/30/2017 0:00,1.550886035
8/6/2017 0:00,1.540256143
8/13/2017 0:00,0.928975105
8/20/2017 0:00,1.15169847
8/27/2017 0:00,1.71920979
9/3/2017 0:00,1.436499596
9/10/2017 0:00,1.362699509
9/17/2017 0:00,0.562780082
9/24/2017 0:00,-0.138715684
10/1/2017 0:00,0.12791352
10/8/2017 0:00,0.462867916
10/15/2017 0:00,0.483953863
10/22/2017 0:00,1.297406077
10/29/2017 0:00,2.084207535
11/5/2017 0:00,-0.287349999
11/12/2017 0:00,-0.899901032
11/19/2017 0:00,-0.234432727
11/26/2017 0:00,-2.004840612
12/3/2017 0:00,-1.955416679
12/11/2017 0:00,-0.273781776
12/18/2017 0:00,-2.30390954
12/25/2017 0:00,0.381271362
1/1/2018 0:00,-0.359199047
1/8/2018 0:00,-0.630912542
1/15/2018 0:00,-0.147126794
1/22/2018 0:00,-1.03279984
1/29/2018 0:00,-1.215363026
2/5/2018 0:00,-1.542711496
2/12/2018 0:00,-0.695432186
2/19/2018 0:00,-0.34464553
2/26/2018 0:00,0.529779077
3/5/2018 0:00,0.91084373
3/12/2018 0:00,0.869380414
3/19/2018 0:00,0.051807471
3/26/2018 0:00,1.429587603
4/2/2018 0:00,1.556451321
4/9/2018 0:00,0.884990036
4/16/2018 0:00,1.265784264
4/23/2018 0:00,-0.018093972
4/30/2018 0:00,0.294886976
5/7/2018 0:00,0.456885248
5/14/2018 0:00,0.375671476
5/21/2018 0:00,0.527446866
5/28/2018 0:00,0.788466871
6/4/2018 0:00,1.158634305
6/11/2018 0:00,1.674391627
6/18/2018 0:00,1.238637805
6/25/2018 0:00,1.153864145
7/2/2018 0:00,1.125532627
7/9/2018 0:00,0.878075957
7/16/2018 0:00,-0.110499717
7/23/2018 0:00,0.272819787
7/30/2018 0:00,0.285220325
8/6/2018 0:00,0.086279899
8/13/2018 0:00,0.277107477
8/20/2018 0:00,0.162507594
8/27/2018 0:00,0.104236707
9/3/2018 0:00,0.353389651
9/10/2018 0:00,0.614063323
9/17/2018 0:00,1.460090637
9/24/2018 0:00,1.703502655
10/1/2018 0:00,1.015712857
10/8/2018 0:00,0.832806945
10/15/2018 0:00,1.006171465
10/22/2018 0:00,1.276267171
10/29/2018 0:00,2.052233934
11/5/2018 0:00,3.5
11/12/2018 0:00,3.5
11/19/2018 0:00,3.5
11/26/2018 0:00,3.5
12/3/2018 0:00,2.909263611
12/11/2018 0:00,1.824561
12/18/2018 0:00,0.679122984
12/25/2018 0:00,-0.703177989
1/1/2019 0:00,-0.657407582
1/8/2019 0:00,-0.542171657
1/15/2019 0:00,-0.933681846
1/22/2019 0:00,-0.516705632
1/29/2019 0:00,-0.648247004
2/5/2019 0:00,0.888403296
2/12/2019 0:00,0.419988096
2/19/2019 0:00,0.846167564
2/26/2019 0:00,0.874421954
3/5/2019 0:00,0.142367348
3/12/2019 0:00,-0.372287899
3/19/2019 0:00,-0.169357747
3/26/2019 0:00,-0.172505394
4/2/2019 0:00,-0.010077415
4/9/2019 0:00,0.605299056
4/16/2019 0:00,1.835236311
4/23/2019 0:00,1.79745841
4/30/2019 0:00,1.421514511
5/7/2019 0:00,0.533590078
5/14/2019 0:00,-0.990153968
5/21/2019 0:00,-1.37313664
5/28/2019 0:00,-0.203284845
6/4/2019 0:00,0.881610096
6/11/2019 0:00,0.904851437
6/18/2019 0:00,1.348344088
6/25/2019 0:00,1.846690178
7/2/2019 0:00,1.993233323
7/9/2019 0:00,3.365968466
7/16/2019 0:00,1.958590746
7/23/2019 0:00,1.00982821
7/30/2019 0:00,1.386163831
8/6/2019 0:00,0.668966472
8/13/2019 0:00,0.129093468
8/20/2019 0:00,-0.156419337
8/27/2019 0:00,-0.809951246
9/3/2019 0:00,-0.5253281
9/10/2019 0:00,-0.573327243
9/17/2019 0:00,0.120603576
9/24/2019 0:00,-0.302850515
10/1/2019 0:00,-0.148507088
10/8/2019 0:00,0.51610136
10/15/2019 0:00,0.313455701
10/22/2019 0:00,0.780121684
10/29/2019 0:00,1.550564885
11/5/2019 0:00,0.443933368
11/12/2019 0:00,-0.226308241
11/19/2019 0:00,0.328714639
11/26/2019 0:00,0.240336418
12/3/2019 0:00,-0.221350715
12/11/2019 0:00,-0.372270912
12/18/2019 0:00,-1.104245901
12/25/2019 0:00,-1.208927631
1/1/2020 0:00,0.584743202
1/8/2020 0:00,0.80357635
1/15/2020 0:00,1.312871933
1/22/2020 0:00,2.391783237
1/29/2020 0:00,2.031912088
2/5/2020 0:00,3.410417795
2/12/2020 0:00,1.955141425
2/19/2020 0:00,0.769431829
2/26/2020 0:00,0.966643274
3/4/2020 0:00,
3/11/2020 0:00,1.180518627
3/18/2020 0:00,0.954262853
3/25/2020 0:00,0.904180706
4/1/2020 0:00,0.835212946
4/8/2020 0:00,1.193293452
4/15/2020 0:00,0.972580612
4/22/2020 0:00,1.170966268
4/29/2020 0:00,2.169335127
5/6/2020 0:00,2.138802767
5/13/2020 0:00,0.972043276
5/20/2020 0:00,0.262863338
5/27/2020 0:00,0.204445302
6/3/2020 0:00,0.694435179
6/10/2020 0:00,1.308989048
6/17/2020 0:00,1.555798769
6/24/2020 0:00,1.478919983
7/1/2020 0:00,1.785397768
7/8/2020 0:00,2.214666367
7/15/2020 0:00,1.640158296
7/22/2020 0:00,1.062995195
7/29/2020 0:00,0.934569716
8/5/2020 0:00,1.25523591
8/12/2020 0:00,1.083762646
8/19/2020 0:00,1.733975172
8/26/2020 0:00,0.791750371
9/2/2020 0:00,0.922967434
9/9/2020 0:00,1.556149125
9/16/2020 0:00,1.624047279
9/23/2020 0:00,1.670229077
9/30/2020 0:00,0.711393654
10/7/2020 0:00,0.49428612
10/14/2020 0:00,0.025561465
10/21/2020 0:00,-0.983919978
10/28/2020 0:00,-0.930946946
11/4/2020 0:00,-0.769205093
11/11/2020 0:00,-0.537645221
11/18/2020 0:00,0.041435033
11/25/2020 0:00,0.273129016
12/2/2020 0:00,-0.214536622
12/4/2020 0:00,-0.29748711
12/11/2020 0:00,-0.381514519
12/18/2020 0:00,-0.066730976
12/25/2020 0:00,-0.018172668
